PROJECT_ID	PROTEIN_ID	EGGNOG_GROUP_CODE	EGGNOG_LEVEL	QUERY_LENGHT	HMM_FROM	HMM_TO	SEQ_FROM	SEQ_TO	QUERY_COVERAGE	PARENT_LUCA_GROUPS	COG_FUNCTIONAL_CATEGORIES	FUNCTIONAL_DESCRIPTION
1115511.PRJDB13	1115511.PRJDB13.EA14781_146_00020	0QMZ8	gproNOG	72	1158	1219	7	68	0.847222222222	COG3468	M, U	antigen 43
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00400	0QIYV	gproNOG	549	8	530	27	548	0.948998178506	COG1626	G	Provides the cells with the ability to utilize trehalose at high osmolarity by splitting it into glucose molecules that can subsequently be taken up by the phosphotransferase-mediated uptake system (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00410	0QN4U	gproNOG	200	1	199	1	199	0.99	11IKU	K	Transcriptional regulator
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00420	0QI0X	gproNOG	299	1	298	1	298	0.993311036789	0XNVB	K	Transcriptional regulator
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00430	0QHQF	gproNOG	333	14	336	10	331	0.963963963964	COG1295	S	membrAne
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00440	0QK65	gproNOG	440	2	436	2	440	0.995454545455	0XP7I,COG0477	G	Metabolite H symporter, major facilitator superfamily (MFS)
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00450	0QJD3	gproNOG	255	2	256	1	255	0.996078431373	0Z0RI	T	(EAL) domain-containing protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00460	0QI6C	gproNOG	309	3	306	2	308	0.990291262136	COG0524	G	2-dehydro-3-deoxygluconokinase
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00470	0QJKI	gproNOG	498	1	487	1	485	0.971887550201	COG0612	O	peptidase
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00480	0QHST	gproNOG	428	3	421	2	417	0.969626168224	COG1301	C	Responsible for the transport of dicarboxylates such as succinate, fumarate, and malate from the periplasm across the membrane (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00490	0QIJK	gproNOG	649	89	532	203	645	0.681047765794	COG4936,COG2197,COG1716,COG3867,COG0004,COG0457,COG1639,COG2198,COG2199,COG0517,COG4753,COG2208,COG3275,COG3850,COG4999,COG0840,COG2203,COG2202,COG1611,COG2200,COG2201,COG2206,COG2207,COG3287,COG2205,0XNMH,COG0643,COG1366,COG5278,COG3300,COG1387,COG2172,COG0745,COG4564,COG4566,COG3437,COG2972,COG2703,COG2204,COG3851,COG3451,COG3452,COG1609,COG1879,COG4585,COG3292,COG1167,COG0699,COG0715,COG0642,COG1352,COG0784,COG4251,COG4250,COG0515,COG4624,COG0834,COG5001,COG0426,COG5002,COG0683,COG0591,COG3322,COG2770,COG2771,COG3614,COG4252,COG3706,COG4191,COG3920,COG3899,COG0347,COG3447,COG2114,COG1455	T	Diguanylate cyclase phosphodiesterase
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00500	0QMF6	gproNOG	1157	1	606	1	601	0.518582541054	COG0457	S	cellulose synthase
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00510	0QI24	gproNOG	369	4	361	4	364	0.975609756098	COG3405	G	endo-1,4-D-glucanase (EC 3.2.1.4)
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00520	0QJ80	gproNOG	779	2	754	3	778	0.99486521181	0XNNB	M	Cellulose synthase regulator protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00530	0QIZ1	gproNOG	872	8	732	147	872	0.831422018349	COG1215,COG3405,COG5309,COG1538,COG2730	M	Cellulose synthase, catalytic subunit
1115511.PRJDB13	1115511.PRJDB13.EA14781_010_00540	0QP9X	gproNOG	187	65	241	1	177	0.941176470588	COG1192	D	cellulose synthase operon protein YhjQ
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00010	0QJZF	gproNOG	182	16	198	1	182	0.994505494505	COG3108	S	exported protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00020	0QIFS	gproNOG	215	2	213	1	212	0.981395348837	COG0491,COG3321	S	beta-lactamase domain protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00030	0QIC5	gproNOG	396	1	396	1	396	0.997474747475	COG1448	E	Aromatic amino acid aminotransferase
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00050	0QJFR	gproNOG	356	1	354	1	356	0.997191011236	COG3203	M	membrAne
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00060	0QJIV	gproNOG	466	1	466	1	466	0.997854077253	COG0017	J	asparaginyl-tRNA synthetase
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00070	0QI0W	gproNOG	417	3	402	18	414	0.94964028777	COG1488	H	nicotinate phosphoribosyltransferase
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00080	0QHZX	gproNOG	870	3	864	5	870	0.994252873563	COG0308,COG2367	E	aminopeptidase N
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00090	0QHZU	gproNOG	336	1	336	1	336	0.997023809524	COG0167	F	Catalyzes the conversion of dihydroorotate to orotate with quinone as electron acceptor (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00100	0QM6D	gproNOG	180	1	180	1	176	0.972222222222	0YF51	D	Contributes to the efficiency of the cell division process by stabilizing the polymeric form of the cell division protein FtsZ. Acts by promoting interactions between FtsZ protofilaments and suppressing the GTPase activity of FtsZ (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00110	0QKT6	gproNOG	316	56	279	1	225	0.708860759494	COG3217,COG1018,COG0633	C	MOSC domain-containing protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00120	0QKT6	gproNOG	52	3	54	1	52	0.980769230769	COG3217,COG1018,COG0633	C	MOSC domain-containing protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00130	0QJ4T	gproNOG	702	3	716	1	701	0.997150997151	COG1092,COG0116	J	Specifically methylates the guanine in position 2445 (m2G2445) and the guanine in position 2069 (m7G2069) of 23S rRNA (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00140	0QI5Q	gproNOG	635	1	630	1	632	0.993700787402	COG0488	S	ABC transporter
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00150	0QJ10	gproNOG	417	2	415	4	416	0.988009592326	COG2995	S	paraquat-inducible protein A
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00160	0QIB3	gproNOG	545	3	540	3	545	0.994495412844	COG3008	S	Paraquat-inducible protein b
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00170	0QQEW	gproNOG	187	1	190	1	185	0.983957219251	COG3009	S	(Lipo)protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00180	0QW49	gproNOG	55	39	90	1	52	0.927272727273	COG3130	J	During stationary phase, converts 70S ribosomes to an inactive dimeric form (100S ribosomes) (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00190	0QKF4	gproNOG	172	2	172	2	172	0.988372093023	COG0764	I	Necessary for the introduction of cis unsaturation into fatty acids. Catalyzes the dehydration of (3R)-3-hydroxydecanoyl- ACP to E-(2)-decenoyl-ACP and then its isomerization to Z-(3)- decenoyl-ACP. Can catalyze the dehydratase reaction for beta- hydroxyacyl-ACPs with saturated chain lengths up to 16 0, being most active on intermediate chain length (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00200	0QIET	gproNOG	586	74	131	2	52	0.0853242320819	COG1067	O	ATP-dependent protease
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00210	0QPX5	gproNOG	150	1	149	1	149	0.986666666667	COG3120	S	Required for spatial organization of the terminus region of the chromosome (Ter macrodomain) during the cell cycle. Prevents early segregation of duplicated Ter macrodomains during cell division. Binds specifically to matS, which is a 13 bp signature motif repeated within the Ter macrodomain (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00220	0QIEF	gproNOG	350	11	352	1	349	0.994285714286	COG2885,COG2913,COG3523	M	outer membrane protein a
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00240	0QRGU	gproNOG	188	1	170	20	188	0.893617021277	COG5404	D	Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00250	0QQ7I	gproNOG	209	1	207	1	207	0.985645933014	COG3070	K	DNA transformation protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00260	0QMH1	gproNOG	721	3	717	4	713	0.983356449376	COG1289	S	membrane
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00270	0QPZU	gproNOG	148	1	147	1	148	0.993243243243	COG3304	S	inner membrane protein YccF
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00280	0QMHZ	gproNOG	683	9	360	1	351	0.512445095168	COG0551,COG0210	L	DNA helicase IV
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00290	0QR9M	gproNOG	152	143	294	1	152	0.993421052632	COG1803	G	methylglyoxal synthase
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00300	0QNN7	gproNOG	220	1	217	1	218	0.986363636364	COG3110	S	UPF0319 protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00310	0QRD7	gproNOG	137	4	139	1	136	0.985401459854	COG1832	S	domain protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00320	0QSM4	gproNOG	105	1	105	1	105	0.990476190476	COG3785	O	Involved in the degradation of certain denaturated proteins, including DnaA, during heat shock stress (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00330	0QJ9U	gproNOG	396	3	397	2	396	0.994949494949	COG1092	S	Specifically methylates the cytosine at position 1962 (m5C1962) of 23S rRNA (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00340	0QUAA	gproNOG	92	1	91	1	92	0.989130434783	COG1254	C	K01512 acylphosphatase EC 3.6.1.7
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00350	0QS2M	gproNOG	111	2	111	2	111	0.981981981982	COG2920	P	Part of a sulfur-relay system (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_032_00360	0QI9A	gproNOG	219	6	221	5	219	0.977168949772	COG0670	S	membrAne
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00010	0QKP4	gproNOG	695	426	848	65	490	0.611510791367	COG4733	S	host specificity protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00020	0R4TZ	gproNOG	117	1	117	1	117	0.991452991453	0YTUZ	S	head-tail joining protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00030	0R6V0	gproNOG	132	2	133	1	132	0.992424242424	0ZCK1	L	DNA packaging protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00040	0R0SA	gproNOG	341	1	341	1	341	0.99706744868	11HTB	S	Capsid protein of prophage
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00050	0R3HV	gproNOG	110	17	110	14	108	0.854545454545	0YNCD	S	capsid protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00060	0QPUY	gproNOG	439	2	442	5	436	0.981776765376	COG0616	O, U	protein of prophage
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00070	0QP7U	gproNOG	533	1	527	1	529	0.990619136961	COG5511	S	Phage portal protein, lambda family
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00080	0R6PS	gproNOG	68	1	68	1	68	0.985294117647	0ZHDI	S	head-to-tail joining protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00090	0QMGX	gproNOG	641	6	606	10	620	0.951638065523	COG5525,COG0305	S	Terminase, large subunit
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00100	0QSUZ	gproNOG	181	1	180	1	180	0.988950276243	COG4220	L	DNA packaging protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00110	0QZ97	gproNOG	77	1	64	1	64	0.818181818182	0XYTI	S	protein YnfO from qin prophage
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00120	0QWDR	gproNOG	136	1	134	1	134	0.977941176471	COG5562	S	Uncharacterized protein YcgX
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00130	0QSNJ	gproNOG	155	70	223	1	155	0.993548387097	11R5J	S	lysis protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00140	0QS7I	gproNOG	165	1	158	1	164	0.987878787879	COG3772	S	lysozyme
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00150	0QUKW	gproNOG	68	4	71	1	68	0.985294117647	11XDG	S	Lysis protein S homolog from lambdoid prophage
1115511.PRJDB13	1115511.PRJDB13.EA14781_131_00160	0R0ZW	gproNOG	375	261	642	9	373	0.970666666667	COG2801	L	Domain of unknown function (DUF303)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00020	0QI5N	gproNOG	273	4	239	35	271	0.864468864469	COG0846	K	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form. May also have NAD-dependent lysine demalonylase and desuccinylase activity (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00030	0QHQ3	gproNOG	303	1	302	1	302	0.993399339934	COG1940	G	Catalyzes the phosphorylation of N-acetyl-D-glucosamine (GlcNAc) derived from cell-wall degradation, yielding GlcNAc-6-P (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00040	0QHZR	gproNOG	414	1	414	1	413	0.995169082126	COG4591,COG1136	M	Lipoprotein releasing system transmembrane protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00050	0QK9F	gproNOG	233	2	227	1	226	0.965665236052	COG0577,COG0664,COG1136	V	Part of the ABC transporter complex LolCDE involved in the translocation of mature outer membrane-directed lipoproteins, from the inner membrane to the periplasmic chaperone, LolA. Responsible for the formation of the LolA-lipoprotein complex in an ATP-dependent manner (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00060	0QHZR	gproNOG	399	1	415	1	399	0.997493734336	COG4591,COG1136	M	Lipoprotein releasing system transmembrane protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00070	0RAXV	gproNOG	1148	8	1149	5	1145	0.993031358885	COG1197	L	transcription-repair coupling factor
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00080	0QHWH	gproNOG	320	112	420	5	318	0.978125	COG1376	S	ErfK YbiS YcfS YnhG family protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00090	0QUTI	gproNOG	85	1	85	1	85	0.988235294118	11Y56	M	Reduces the permeability of the outer membrane to copper. Seems to be involved in the regulation of biofilm formation. May decrease biofilm formation by repressing cell-cell interaction and cell surface interaction
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00100	0QP04	gproNOG	210	3	208	4	209	0.97619047619	COG1309	K	Transcriptional regulator
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00110	0QMT2	gproNOG	179	1	176	1	177	0.983240223464	COG3134	M	17 kDa surface antigen
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00120	0QHYW	gproNOG	434	300	718	3	434	0.993087557604	COG2259,COG1252	C	NadH dehydrogenase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00130	0QKVM	gproNOG	180	1	178	1	178	0.983333333333	COG3150	S	UPF0227 protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00140	0QICE	gproNOG	341	33	377	1	337	0.985337243402	COG1472	G	Cleaves GlcNAc linked beta-1,4 to MurNAc tripeptides (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00150	0QKN8	gproNOG	274	3	282	5	272	0.974452554745	COG0510	H	Thiamine kinase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00160	0QR60	gproNOG	213	2	202	4	212	0.976525821596	COG3417	M	Regulator of peptidoglycan synthesis that is essential for the function of penicillin-binding protein 1B (PBP1b) (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00170	0QTFX	gproNOG	114	12	124	2	114	0.982456140351	COG5633	S	(Lipo)protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00180	0QR40	gproNOG	119	1	115	1	115	0.957983193277	COG0537	F, G	Histidine triad (HIT) protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00190	0QIK3	gproNOG	477	2	477	4	476	0.989517819706	COG0363,COG1264,COG2190,COG1263	G	pts system
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00200	0QINF	gproNOG	265	1	259	1	257	0.966037735849	COG2258,COG0535,COG0084	L	hydrolase, TatD family
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00210	0RAM9	gproNOG	334	1	326	1	325	0.97005988024	COG0470	L	dna polymerase iii
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00220	0QJ05	gproNOG	213	1	205	1	208	0.971830985915	COG0125,COG1618,COG0477	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00230	0QIHU	gproNOG	340	42	379	1	339	0.994117647059	COG0125,COG1559	F	Aminodeoxychorismate lyase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00240	0QJSQ	gproNOG	269	26	289	1	267	0.988847583643	COG0115	E, H	4-amino-4-deoxychorismate lyase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00250	0R140	gproNOG	413	1	365	48	413	0.883777239709	COG0304	I	Beta-ketoacyl synthase, C-terminal domain
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00260	0QTM3	gproNOG	78	1	77	1	77	0.974358974359	COG0236	I	Carrier of the growing fatty acid chain in fatty acid biosynthesis (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00270	0QIDV	gproNOG	244	1	244	1	244	0.995901639344	0XNW1	I	reductase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00280	0QHUK	gproNOG	309	1	307	1	308	0.993527508091	COG3321,COG2070,COG1020,COG0331,COG0318	I	malonyl CoA-acyl carrier protein transacylase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00290	0QKMW	gproNOG	317	1	318	1	317	0.996845425868	COG0331,COG0332	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00300	0QI2N	gproNOG	356	1	338	1	340	0.952247191011	COG0416	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00310	0QVQQ	gproNOG	57	1	56	1	57	0.982456140351	COG0333	J	50s ribosomal protein l32
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00320	0QJ5F	gproNOG	173	2	174	1	173	0.994219653179	COG1399	S	metal-binding, possibly nucleic acid-binding protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00330	0QQVI	gproNOG	194	2	193	1	192	0.984536082474	COG0424	D	Maf-like protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00340	0QHRA	gproNOG	319	4	319	1	317	0.990595611285	COG0564	J	Pseudouridine synthase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00345	0R422	gproNOG	124	1	106	19	124	0.846774193548	0YYPH	S	Uncharacterized protein YceQ
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00350	0R8W8	gproNOG	1069	1	1092	1	1067	0.997193638915	COG1530	J	Ribonuclease E
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00360	0QJ7C	gproNOG	317	1	190	1	187	0.586750788644	COG1344	N	flagellar hook-associated protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00370	0QIKF	gproNOG	547	2	442	1	440	0.802559414991	COG1256	N	flagellar hook-associated protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00380	0QPYI	gproNOG	313	10	300	10	298	0.920127795527	COG1559,COG1388,COG1705,COG0739,COG3951,COG0791,COG3757,COG3942	N	Flagellar rod assembly protein muramidase FlgJ
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00390	0QI85	gproNOG	365	6	365	6	365	0.983561643836	COG1706	N	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00400	0QJ2U	gproNOG	138	94	224	6	137	0.949275362319	COG2063	N	Assembles around the rod to form the L-ring and probably protects the motor basal body from shearing forces during rotation (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00420	0QHQT	gproNOG	260	1	259	1	259	0.992307692308	COG4786,COG1749	N	flagellar basal-body rod protein FlgG
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00430	0QKQ5	gproNOG	81	172	246	1	81	0.987654320988	COG4787	N	Flagellar basal-body rod protein FlgF
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00440	0QKQ5	gproNOG	166	1	166	1	165	0.987951807229	COG4787	N	Flagellar basal-body rod protein FlgF
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00450	0QHQC	gproNOG	218	193	420	1	218	0.995412844037	COG1843,COG4786,COG1749	N	Flagellar hook protein flgE
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00460	0QHQC	gproNOG	109	83	191	1	108	0.981651376147	COG1843,COG4786,COG1749	N	Flagellar hook protein flgE
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00470	0QHQC	gproNOG	58	2	66	1	58	0.98275862069	COG1843,COG4786,COG1749	N	Flagellar hook protein flgE
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00480	0QSUG	gproNOG	64	205	268	2	63	0.953125	COG1843	N	flagellar basal body rod modification protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00490	0QSUG	gproNOG	163	45	199	1	163	0.993865030675	COG1843	N	flagellar basal body rod modification protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00500	0QQC6	gproNOG	134	1	134	1	134	0.992537313433	COG1558	N	flagellar basal-body rod protein FlgC
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00510	0QQPJ	gproNOG	138	1	137	1	137	0.985507246377	COG1815	N	Structural component of flagellum, the bacterial motility apparatus. Part of the rod structure of flagellar basal body (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00520	0QNH6	gproNOG	219	1	219	1	219	0.995433789954	COG1261	N	Flagella basal body P-ring formation protein flgA
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00530	0QV8R	gproNOG	97	1	97	1	97	0.989690721649	COG2747	K	Responsible for the coupling of flagellin expression to flagellar assembly by preventing expression of the flagellin genes when a component of the middle class of proteins is defective. It negatively regulates flagellar genes by inhibiting the activity of FliA by directly binding to FliA
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00540	0QTM4	gproNOG	138	1	145	1	138	0.992753623188	COG3418	N	Flagella synthesis protein FlgN
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00550	0QIFZ	gproNOG	512	2	511	1	510	0.994140625	COG0515,COG0728	S	Integral membrane protein mviN
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00560	0QMAK	gproNOG	307	18	321	1	304	0.986970684039	COG3132,COG0673	S	Oxidoreductase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00570	0QHZA	gproNOG	215	1	218	1	212	0.981395348837	COG3132	S	UPF0502 protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00580	0QIW1	gproNOG	194	2	192	2	192	0.979381443299	COG0388,COG2329,COG1670,COG0251	J	Ribosomal-protein-alanine acetyltransferase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00590	0QJEK	gproNOG	402	1	399	1	399	0.990049751244	0XSK2	V	Multidrug resistance protein mdtH
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00600	0QHT6	gproNOG	186	1	186	1	186	0.994623655914	0XXD0	S	(Lipo)protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00610	0QIPM	gproNOG	348	3	344	6	347	0.979885057471	COG0418	F	dihydroorotase
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00620	0QVA7	gproNOG	81	1	80	1	81	0.987654320988	11VX8	L	DNA damage-inducible protein i
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00630	0QTU3	gproNOG	85	1	84	2	85	0.976470588235	11V92	T	Biofilm formation regulatory protein BssS
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00640	0QM6P	gproNOG	372	1	373	1	372	0.997311827957	COG0665	E	Catalyzes the oxidative demethylation of N-methyl-L- tryptophan (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_014_00650	0QKXC	gproNOG	350	3	336	5	349	0.982857142857	COG0564,COG1744,COG1054	S	UPF0176 protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_225_00020	0R1K2	gproNOG	120	348	465	1	118	0.975	COG2199	T	Inner membrane protein yeaI
1115511.PRJDB13	1115511.PRJDB13.EA14781_225_00010	0QITJ	gproNOG	176	1	174	1	176	0.994318181818	COG2199	T	Diguanylate cyclase
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00010	0QKIT	gproNOG	218	526	725	1	205	0.935779816514	0YBKS	S	bacteriophage N4 adsorption protein B
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00020	0QVX5	gproNOG	990	1	1000	1	990	0.99898989899	COG0457	M	Bacteriophage N4 receptor, outer membrane subunit
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00030	0QWBJ	gproNOG	296	1	299	1	296	0.996621621622	11Z9C	S	
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00040	0QNFP	gproNOG	253	1	249	1	249	0.98023715415	10B0F	K	Transcriptional regulator
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00060	0QPFR	gproNOG	210	1	210	1	210	0.995238095238	COG2197	T	regulatoR
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00070	0QSUP	gproNOG	65	110	175	1	65	0.984615384615	11SMY	S	Fimbrial protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00080	0QSUP	gproNOG	56	6	57	5	56	0.910714285714	11SMY	S	Fimbrial protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00090	0QMDX	gproNOG	335	1	334	1	335	0.997014925373	0ZUTT	S	Involved in regulation of length and mediation of adhesion of SfmA fimbriae (but not necessary for the production of fimbriae). Seems to be mannose binding adhesin (By similarity)
1115511.PRJDB13	1115511.PRJDB13.EA14781_155_00100	0QIEY	gproNOG	529	328	824	2	524	0.986767485822	COG3188	M	outer membrane usher protein
1115511.PRJDB13	1115511.PRJDB13.EA14781_088_00030	0QUHI	gproNOG	91	1	91	1	91	0.989010989011	11X9Y	S	uncharacterized protein yahO
1115511.PRJDB13	1115511.PRJDB13.EA14781_088_00040	0RA4U	gproNOG	528	1	527	1	527	0.996212121212	COG1221	K	propionate catabolism operon regulatory protein
